REF,Company,Location,Review_Date,Bean_Origin,Bar_Name,CocoaPer,Enc_ingr,Characteristics,Rating,ingri
341,Original Beans (Felchlin),Switzerland,2009,Bolivia,"Alto Beni, Wild Harvest, Itenez R., 60hr c.",68,6,"rich cocoa, bread notes",3.25,"3- B,S,C"
341,Original Beans (Felchlin),Switzerland,2009,Peru,"Piura, Apotequil, ""Porcelana"" 72hr c.",75,6,"creamy, sour banana, lemon",3,"3- B,S,C"
331,Original Beans (Felchlin),Switzerland,2009,Congo,"D.R. Congo, Cru Virunga",70,6,vegetable and honey,3,"3- B,S,C"
457,Olive and Sinclair,U.S.A.,2009,Blend,"Dark 75, Ghana, Domin. Rep",75,6,"fatty,cheese, musty",3,"3- B,S,C"
457,Olive and Sinclair,U.S.A.,2009,Blend,"Dark 67, Ghana, Domin. Rep",67,6,"sandy, cheese, sour",2.75,"3- B,S,C"
363,Artisan du Chocolat,U.K.,2009,Dominican Republic,Dominican Republic,72,6,"spice, cocoa, short",3.25,"3- B,S,C"
363,Artisan du Chocolat,U.K.,2009,Peru,Peru,75,6,"spicey, mild metallic",3,"3- B,S,C"
363,Artisan du Chocolat,U.K.,2009,Madagascar,Madagascar,80,6,"sl. bitter, cherry, rich",3,"3- B,S,C"
355,Artisan du Chocolat,U.K.,2009,Indonesia,Java,72,6,"gritty, very smokey, sour",2.75,"3- B,S,C"
355,Artisan du Chocolat,U.K.,2009,Venezuela,"Ocumare, Venezuela",75,6,"oily, nutty, burnt, sour",2.5,"3- B,S,C"
363,Artisan du Chocolat,U.K.,2009,Brazil,Brazil Rio Doce,72,6,"cocoa, dominate off note",1.75,"3- B,S,C"
311,Malie Kai (Guittard),U.S.A.,2009,U.S.A.,"O'ahu Island, N. Shore, Waialua Estate",55,18,"sweet, vanilla, easter candy",2.75,"5- B,S,C,V,L"
445,La Maison du Chocolat (Valrhona),France,2009,Blend,Orinoco,60,13,"cocoa, caramel, sweet",3.75,"4- B,S,C,L"
346,La Maison du Chocolat (Valrhona),France,2009,Venezuela,"Porcelana, Pariguan",69,13,"nutty, grassy, rich cocoa",3.5,"4- B,S,C,L"
346,La Maison du Chocolat (Valrhona),France,2009,Ghana,Akosombo,68,13,"rich cocoa, burning sensation",3.25,"4- B,S,C,L"
439,La Maison du Chocolat (Valrhona),France,2009,Blend,Kuruba,60,13,"rich, sweet, cocoa, intense",3,"4- B,S,C,L"
431,L.A. Burdick (Felchlin),U.S.A.,2009,Madagascar,Madagascar,64,18,"smooth, rich, lemon",3.5,"5- B,S,C,V,L"
451,L.A. Burdick (Felchlin),U.S.A.,2009,Bolivia,Bolivian,68,18,"rich, spice, cheese",3,"5- B,S,C,V,L"
431,Ki' Xocolatl,Mexico,2009,Mexico,Dark,72,18,"sweet, vanilla domintates, nut",2,"5- B,S,C,V,L"
431,Holy Cacao,Israel,2009,Dominican Republic,Hispaniola w/ nibs,75,2,"red berry, cocoa, mild coffee",3.75,"2- B,S"
431,Holy Cacao,Israel,2009,Peru,San Martin,70,2,"coffee, red berry, tart",3.5,"2- B,S"
431,Holy Cacao,Israel,2009,Dominican Republic,Hispaniola,70,2,"sandy, red berry, sour",2.75,"2- B,S"
431,Holy Cacao,Israel,2009,Ivory Coast,Ivory Coast,70,2,"dry, sour, cheesey, off",2.5,"2- B,S"
414,Hoja Verde (Tulicorp),Ecuador,2009,Ecuador,Manabi,58,13,"dry, nutty, sweet",3.5,"4- B,S,C,L"
414,Hoja Verde (Tulicorp),Ecuador,2009,Ecuador,Arriba,58,13,"dry, intense floral, spciy",3.25,"4- B,S,C,L"
414,Hoja Verde (Tulicorp),Ecuador,2009,Ecuador,Arriba,72,2,"dry, floral, slight musty",3,"2- B,S"
414,Hoja Verde (Tulicorp),Ecuador,2009,Ecuador,Manabi,80,2,"sandy, perfume, nutty",2.5,"2- B,S"
414,Hoja Verde (Tulicorp),Ecuador,2009,Ecuador,Arriba,80,13,"perfume, burning",2,"4- B,S,C,L"
387,Guittard,U.S.A.,2009,Blend,Complexite,70,18,"complex, fruit, nut, raisin",3.5,"5- B,S,C,V,L"
387,Guittard,U.S.A.,2009,Blend,Nocturne,91,18,"bitter, fatty, fruit",3,"5- B,S,C,V,L"
316,Guittard,U.S.A.,2009,U.S.A.,"O'ahu Island, N. Shore, Waialua E., Kakoleka",55,18,"sweet, mild lemon",3,"5- B,S,C,V,L"
355,Guido Castagna,Italy,2009,Blend,"Ven, Trinidad, Ecuador, prototype",64,13,"mild nutty, spicy, brownie",3.25,"4- B,S,C,L"
355,Guido Castagna,Italy,2009,Venezuela,Lacri Blend,76,13,"gritty, roasty, strong coffee",3,"4- B,S,C,L"
355,Guido Castagna,Italy,2009,Blend,"Trinidad & Tobago, prototype",64,13,"light perfume, mild, sweet",3,"4- B,S,C,L"
355,Guido Castagna,Italy,2009,Ghana,"Ghana, prototype",64,13,"hot cocoa, very nutty",3,"4- B,S,C,L"
355,Guido Castagna,Italy,2009,Ecuador,"Arriba, A.S.S., prototype",64,13,"sl. sweet, nutty, off note",3,"4- B,S,C,L"
363,Grenada Chocolate Co.,Grenada,2009,Grenada,Grenada,60,18,"very sweet, coffee, mild sour",2.75,"5- B,S,C,V,L"
252,Escazu,U.S.A.,2008,Venezuela,Ocumare,72,15,"woody, cocoa",3,"4- B,S,C,V"
206,El Rey,Venezuela,2008,Venezuela,"Carenero Superior, Mijao",61,18,"muted, cherry, banana",3,"5- B,S,C,V,L"
206,El Rey,Venezuela,2008,Venezuela,"Carenero Superior, Bucare",58,18,"gritty, sweet, banana, smoke",2.5,"5- B,S,C,V,L"
206,El Rey,Venezuela,2008,Venezuela,"Carenero Superior, Apamate",74,18,"sandy, banana, sour",2.5,"5- B,S,C,V,L"
252,El Ceibo,Bolivia,2008,Bolivia,Alto Beni,71,13,"lemon, tart, burnt, chemical",2.75,"4- B,S,C,L"
272,Domori,Italy,2008,Blend,Ilblend,70,2,"sticky, olive",3.75,"2- B,S"
272,Domori,Italy,2008,Blend,Blend No. 1,78,2,"sticky, grassy, coffee",3.5,"2- B,S"
272,Domori,Italy,2008,Colombia,Teyuna,70,2,"creamy, woody, earthy",3,"2- B,S"
227,Domori,Italy,2008,Venezuela,"Carupano, H. San Jose",70,2,"cucumber, hot spices",3,"2- B,S"
304,Dolfin (Belcolade),Belgium,2008,Blend,"Africa, West Africa",88,7,"sticky, floral",3,"3- B,S,L"
304,Amano,U.S.A.,2008,Indonesia,"Bali, Jembrana",70,15,"sticky, nutty, high acidity",2.75,"4- B,S,C,V"
241,DeVries,U.S.A.,2008,Bolivia,Bolivian,80,2,"intense fruit, bitter ending",2.75,"2- B,S"
263,Debauve & Gallais (Michel Cluizel),France,2008,Venezuela,Venezuela,66,15,"fatty, rich cocoa, roasty",3.75,"4- B,S,C,V"
220,Coppeneur,Germany,2008,Venezuela,"Porcelana, Venezuela",72,6,"lemon, sour, slight metallic",3,"3- B,S,C"
220,Coppeneur,Germany,2008,Mexico,"Porcelana, Tabasco, Mexico",72,6,"intense, tangy, berry, sour",3,"3- B,S,C"
227,Claudio Corallo,Sao Tome,2008,Blend,"Terreiro Velho P., Sao Tome & Principe",75,6,"dry, sandy, cocoa, coffee",3.75,"3- B,S,C"
209,Claudio Corallo,Sao Tome,2008,Blend,Terreiro Velho P. w/ sugar crystals,80,6,"bitter, light lime, sour",3,"3- B,S,C"
209,Chocovic,Spain,2008,Venezuela,Ocumare,71,13,"long lasting, cocoa base",3.5,"4- B,S,C,L"
252,Chchukululu (Tulicorp),Ecuador,2008,Ecuador,Los Rios,75,6,"dry, sandy, cocoa",3,"3- B,S,C"
269,Caoni (Tulicorp),Ecuador,2008,Ecuador,Esmeraldas,55,13,"sandy, sweet, spicy",3.5,"4- B,S,C,L"
269,Caoni (Tulicorp),Ecuador,2008,Ecuador,Los Rios,55,13,"sticky, sweet, grassy",3.25,"4- B,S,C,L"
266,Caoni (Tulicorp),Ecuador,2008,Ecuador,Manabi,55,13,"sweet, floral, yogurt",3,"4- B,S,C,L"
245,Caoni (Tulicorp),Ecuador,2008,Ecuador,Los Rios,77,13,"crumbly, cinamon",2.75,"4- B,S,C,L"
237,Caoni (Tulicorp),Ecuador,2008,Ecuador,Manabi,77,13,"perfume, chemical off note",2.5,"4- B,S,C,L"
237,Caoni (Tulicorp),Ecuador,2008,Ecuador,Esmeraldas,77,13,"grainy, intense, bitter",2,"4- B,S,C,L"
237,Cacaoyere (Ecuatoriana),Ecuador,2008,Ecuador,Esmeraldas,71,13,"dry, spicy, fruity",3.5,"4- B,S,C,L"
237,Cacaoyere (Ecuatoriana),Ecuador,2008,Ecuador,Amazonia,63,13,"sandy, sweet, bold citrus",3.5,"4- B,S,C,L"
245,Cacaoyere (Ecuatoriana),Ecuador,2008,Ecuador,Bolivar,82,13,"cloying, fatty, bitter",2.5,"4- B,S,C,L"
259,Cacaoyere (Ecuatoriana),Ecuador,2008,Ecuador,Pichincha,91,13,"klingy, hint of fruit, very bitter",1.5,"4- B,S,C,L"
300,Cacao Barry,France,2008,Tanzania,Tanzania,75,18,"dry, flat flavor, astringent",2,"5- B,S,C,V,L"
199,Bonnat,France,2008,Venezuela,"Porcelana, Venezuela",75,6,"creamy, strawberry, nutty",4,"3- B,S,C"
256,Black Mountain,U.S.A.,2008,Nicaragua,Matiguas,70,6,"rich, leather, woodsy",3,"3- B,S,C"
256,Black Mountain,U.S.A.,2008,Venezuela,Carenero Superior,70,6,"sweet grass, muted spice",2.75,"3- B,S,C"
256,Black Mountain,U.S.A.,2008,Dominican Republic,La Red,70,6,"unrefined, fruity",2.75,"3- B,S,C"
233,Bittersweet Origins,U.S.A.,2008,Dominican Republic,Puerto Plata,68,2,"nutty, astringent",3.75,"2- B,S"
233,Bittersweet Origins,U.S.A.,2008,Panama,Bocas del Toro,75,2,"intense, rum, tea",3.5,"2- B,S"
256,Bittersweet Origins,U.S.A.,2008,Ghana,Ankasa,70,2,"nutmeg, sour",3,"2- B,S"
233,Bittersweet Origins,U.S.A.,2008,Madagascar,Sambirano,71,2,"rich cocoa, red berry, sour",3,"2- B,S"
280,TCHO,U.S.A.,2008,Madagascar,Citrus-beta,70,18,"dry, red berry, off note",2.75,"5- B,S,C,V,L"
284,TCHO,U.S.A.,2008,Peru,Nutty-beta,70,18,"dry, musty, flat",2.5,"5- B,S,C,V,L"
280,TCHO,U.S.A.,2008,Peru,Fruity-beta,70,18,"tangy, off, musty, sour",2.5,"5- B,S,C,V,L"
199,TCHO,U.S.A.,2008,Ghana,Chocolatey-beta,70,18,"gritty,sweet,swiss miss,vanilla",2.5,"5- B,S,C,V,L"
227,Scharffen Berger,U.S.A.,2008,Blend,"Finisterra, Ven., Trinidad, Mad.",72,18,"grassy, black pepper, smoke",3,"5- B,S,C,V,L"
292,Salgado,Argentina,2008,Ecuador,Rio Arriba,70,13,"floral, spicey",3.5,"4- B,S,C,L"
288,Salgado,Argentina,2008,Venezuela,Carenero Superior,70,13,"nutty, basic cocoa",3.5,"4- B,S,C,L"
288,Salgado,Argentina,2008,Ecuador,Esmeraldas,70,13,"nutty, spicy, floral",3.5,"4- B,S,C,L"
288,Salgado,Argentina,2008,Brazil,Bahia Superior,70,13,"creamy, vanilla, rich",3.5,"4- B,S,C,L"
213,Rogue,U.S.A.,2008,Trinidad,Trinidad,70,2,"dry, honey, roasty",3,"2- B,S"
213,Rogue,U.S.A.,2008,Madagascar,"Sambirano, 2008",70,2,"raisins, sour, roasty",3,"2- B,S"
213,Rogue,U.S.A.,2008,Jamaica,Jamaica,70,2,"sandy, heavy roast, woody",2.75,"2- B,S"
213,Rogue,U.S.A.,2008,Dominican Republic,"Hispaniola, 2008",70,2,"nutty, earthy, mild off note",2.75,"2- B,S"
280,Pralus,France,2008,Brazil,"Monte Alegre, Diego Badero",75,13,"complex, herbal, sour",3.5,"4- B,S,C,L"
202,Pralus,France,2008,Madagascar,"Sambirano Valley, Le 100%",100,1,"fatty, mild fruit, bitter, smoke",3,"2- B,C"
280,Pralus,France,2008,Dominican Republic,Dominican Republic-Organic,75,13,"sandy, sour",2,"4- B,S,C,L"
266,Pacari,Ecuador,2008,Ecuador,Raw,70,13,"sandy, green, spice, nuts",3.5,"4- B,S,C,L"
224,Pacari,Ecuador,2008,Ecuador,Manabi,65,13,"creamy, sweet, green",3,"4- B,S,C,L"
224,Pacari,Ecuador,2008,Ecuador,Los Rios,72,13,"sandy, rubber, spice, floral",3,"4- B,S,C,L"
224,Pacari,Ecuador,2008,Ecuador,Esmeraldas,60,13,"floral, rubber, vanilla, metallic",2.75,"4- B,S,C,L"
230,Neuhaus (Callebaut),Belgium,2008,Trinidad,Manickchand Estate,67,18,"complex, intense banana",3.75,"5- B,S,C,V,L"
300,Artisan du Chocolat,U.K.,2008,Congo,Congo,72,6,"spicy, minty, vegetal",3.75,"3- B,S,C"
308,Maglio,Italy,2008,Dominican Republic,Santo Domingo,70,18,"creamy, hay, nutty",3.75,"5- B,S,C,V,L"
308,Maglio,Italy,2008,Cuba,Cuba,70,18,"nutty, cooling sensation",3.25,"5- B,S,C,V,L"
308,Maglio,Italy,2008,Ecuador,Ecuador,70,16,"creamy, nutty, mass market",3,"4- B,S,V,L"
300,Maglio,Italy,2008,Tanzania,Africa,75,15,"chalky, astringent, vanilla",2,"4- B,S,C,V"
284,Madecasse (Cinagra),Madagascar,2008,Madagascar,Madagascar,63,18,"intense, nutty, cocoa",4,"5- B,S,C,V,L"
284,Madecasse (Cinagra),Madagascar,2008,Madagascar,Madagascar,70,18,"sandy, woody, peanut butter",3.75,"5- B,S,C,V,L"
288,Madecasse (Cinagra),Madagascar,2008,Madagascar,Madagascar,75,18,"sticky, bitter, nutty",3.5,"5- B,S,C,V,L"
284,Madecasse (Cinagra),Madagascar,2008,Madagascar,Madagascar,67,18,"sandy, red berry, cocoa",3.5,"5- B,S,C,V,L"
230,La Maison du Chocolat (Valrhona),France,2008,Blend,"Cuana, 2008, Ven., Indonesia, Ecuad.",74,13,"roasty, dark berry, rich",3.5,"4- B,S,C,L"
241,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Sisa's Secret/ original micro,70,15,"intense, mint, marshmallow",3.5,"4- B,S,C,V"
269,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Cacao Nacional W.F.,85,15,"fruity,floral,cooling sensation",3,"4- B,S,C,V"
248,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Diego 60hr/ W.F. blend prototype,85,15,"spicy, mild bitter",3,"4- B,S,C,V"
241,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Sisa 36hr/ W. F. blend prototype,70,15,"creamy, mild marshmallow",3,"4- B,S,C,V"
248,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Diego 48hr/ W.F. blend prototype,85,15,"creamy, nutty, bitter, flat",2.75,"4- B,S,C,V"
245,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Roberto,75,15,"sweet, vanilla, coffee",2.75,"4- B,S,C,V"
263,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Cacao Nacional W.F.,75,15,"grassy, earthy, coffee",2.5,"4- B,S,C,V"
248,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Diego/ original micro,85,15,"crumbly, vanilla, bitter",2.5,"4- B,S,C,V"
300,Hotel Chocolat (Coppeneur),U.K.,2008,Sao Tome,Uba Budo,72,13,"fungal, mushroom, mild burn",3,"4- B,S,C,L"
245,Hotel Chocolat (Coppeneur),U.K.,2008,St. Lucia,St. Lucia,72,6,"grassy, tobacco, intense",3,"3- B,S,C"
296,Hotel Chocolat (Coppeneur),U.K.,2008,Tanzania,Tanzania,75,13,"sandy, sweet, mild cocoa",2.75,"4- B,S,C,L"
276,Guittard,U.S.A.,2008,Venezuela,Ocumare,65,18,"creamy, nutty",3.5,"5- B,S,C,V,L"
276,Guittard,U.S.A.,2008,Blend,Special Maker Reserve,64,18,"perfume, vanilla",3,"5- B,S,C,V,L"
259,Guittard,U.S.A.,2008,Peru,Machu Pichu,65,18,"sweet, vanilla, rich",3,"5- B,S,C,V,L"
241,Grenada Chocolate Co.,Grenada,2008,Grenada,Grenada,71,18,"very sour, grassy, fatty",2.5,"5- B,S,C,V,L"
129,Amedei,Italy,2007,Trinidad,Trinidad,70,15,"coffee, fruit, woodsy",3.5,"4- B,S,C,V"
123,Amedei,Italy,2007,Grenada,Grenada,70,15,fruity with coffee notes,3.5,"4- B,S,C,V"
123,Amedei,Italy,2007,Jamaica,Jamaica,70,15,"sandy, woody, spicy",3,"4- B,S,C,V"
123,Amedei,Italy,2007,Ecuador,Ecuador,70,15,"creamy, earthy, vegetal",3,"4- B,S,C,V"
192,Domori,Italy,2007,Venezuela,"Ocumare 67, Puertofino",70,2,"creamy, mint, tobacco, olive",4,"2- B,S"
192,Domori,Italy,2007,Ecuador,Ecuador,70,2,"creamy, nuts, woody, cocoa",4,"2- B,S"
111,Domori,Italy,2007,Venezuela,Porcelana,70,2,"creamy, complex, coffee",4,"2- B,S"
192,Domori,Italy,2007,Indonesia,"Java, Javablond",70,2,"creamy, smokey, tobacco",3.75,"2- B,S"
192,Domori,Italy,2007,Madagascar,Madagared,70,2,"smooth, banana, cocoa",3.5,"2- B,S"
135,Domori,Italy,2007,Madagascar,Madagascar,70,2,"fruity, basic cocoa",3.5,"2- B,S"
135,Domori,Italy,2007,Venezuela,Granella,60,2,"mild spice, licorice",3.25,"2- B,S"
129,Domori,Italy,2007,Venezuela,"Ocumare 61, Puertomar",75,2,"sticky, smoke, ham, earthy",3.25,"2- B,S"
175,Amano,U.S.A.,2007,Venezuela,Ocumare,70,15,"spicy, strawberry",3.75,"4- B,S,C,V"
166,DeVries,U.S.A.,2007,Dominican Republic,Dominican Republic,77,2,"sticky, woodsy, rum",3.5,"2- B,S"
166,DeVries,U.S.A.,2007,Costa Rica,Costa Rica,77,2,"red berry, lingering coffee",3.5,"2- B,S"
129,Amano,U.S.A.,2007,Madagascar,Madagascar,70,15,"spice, nut, cocoa, fruit",3.5,"4- B,S,C,V"
180,Dean and Deluca (Belcolade),U.S.A.,2007,Peru,Peru,64,15,"mild mint, basic cocoa",3,"4- B,S,C,V"
180,Dean and Deluca (Belcolade),U.S.A.,2007,Papua New Guinea,Papua New Guinea,64,15,"waxy, tobacco, smokey",3,"4- B,S,C,V"
175,Dean and Deluca (Belcolade),U.S.A.,2007,Ghana,Ghana,60,15,"nutty, simple, sweet",3,"4- B,S,C,V"
175,Dean and Deluca (Belcolade),U.S.A.,2007,Ecuador,Ecuador,71,15,"cinamon, nutmeg, coffee",3,"4- B,S,C,V"
175,Dean and Deluca (Belcolade),U.S.A.,2007,Costa Rica,Costa Rica,64,15,"dark coffee, cocoa",3,"4- B,S,C,V"
147,Amano,U.S.A.,2007,Venezuela,Cuyagua,70,15,"waxy, nutty, mint",3,"4- B,S,C,V"
170,Dean and Deluca (Belcolade),U.S.A.,2007,Madagascar,Madagascar,66,15,"sandy, cloying, rich cocoa",2.5,"4- B,S,C,V"
196,Coppeneur,Germany,2007,Madagascar,"Sambirano, Menava P.",72,6,"creamy, woodsy, cocoa",3,"3- B,S,C"
117,Chocovic,Spain,2007,Blend,Maragda,70,13,"sweet, marshmallow",3,"4- B,S,C,L"
117,Chocovic,Spain,2007,Grenada,Guyave,71,13,"sweet, cardboard",2.5,"4- B,S,C,L"
117,Chocovic,Spain,2007,Ecuador,"Bolivar, Guaranda",71,13,"earthy, floral, mild bitter",2.5,"4- B,S,C,L"
147,Cacao Barry,France,2007,Mexico,Mexico,66,18,"creamy, woody, cocoa",3,"5- B,S,C,V,L"
141,Cacao Barry,France,2007,Venezuela,Venezuela,72,18,"sandy, dairy, cocoa",2,"5- B,S,C,V,L"
123,Bonnat,France,2007,Ecuador,Equateur,75,6,"dry, floral, bitter",2.5,"3- B,S,C"
153,Vintage Plantations (Tulicorp),U.S.A.,2007,Ecuador,"Los Rios, Rancho Grande 2007",65,6,"sticky, cocoa, earthy",3,"3- B,S,C"
129,Valrhona,France,2007,Madagascar,Manjari,64,18,"creamy, blueberry, raspberry",4,"5- B,S,C,V,L"
129,Valrhona,France,2007,Venezuela,Chuao 2002 P.,65,18,"sandy, vegetal, cocoa",3.75,"5- B,S,C,V,L"
162,Valrhona,France,2007,Venezuela,"Porcelana, Maracaibo, Palmira P. 2006",64,18,"creamy, cherry",3.25,"5- B,S,C,V,L"
117,Valrhona,France,2007,Blend,"Araguani, Venezuela, Carribean",72,18,"creamy, rich, licorice",3,"5- B,S,C,V,L"
157,Valrhona,France,2007,Blend,"Le Noir Amer, West Africa",71,18,nutty and bitter dominate,2.75,"5- B,S,C,V,L"
153,Valrhona,France,2007,Blend,"Abinao, West Africa",85,18,"berries, tart, bitter",2.5,"5- B,S,C,V,L"
147,Valrhona,France,2007,Blend,Le Noir Extra Amer,85,18,"creamy, fatty, very bitter",1.5,"5- B,S,C,V,L"
162,Theo,U.S.A.,2007,Madagascar,Madagascar,65,6,"sandy, sweet, blueberry",3.5,"3- B,S,C"
188,Theo,U.S.A.,2007,Blend,"Ghana, Panama, Ecuador",75,6,"sandy, sweet, fruity",3,"3- B,S,C"
184,Theo,U.S.A.,2007,Ghana,"Ghana, Kumasi",84,15,"dry, slightly tart, bitter",3,"4- B,S,C,V"
184,Theo,U.S.A.,2007,Ivory Coast,Ivory Coast,75,15,"dry, gritty, hint of fruit, sour",2.5,"4- B,S,C,V"
188,Theo,U.S.A.,2007,Venezuela,"Venezuela; Barinos, Merida, Tachron",91,2,"dry, very bland, mild bitter",2,"2- B,S"
180,Taza,U.S.A.,2007,Dominican Republic,"Dark, Stone Ground",70,6,"sandy, sour banana, sweet",3,"3- B,S,C"
135,Scharffen Berger,U.S.A.,2007,Venezuela,Cuyagua,75,18,"complex, strawberry, tart",3.75,"5- B,S,C,V,L"
188,Scharffen Berger,U.S.A.,2007,Blend,Antilles (Trin/Gren/DR/Ven),75,18,"smooth,complex,cocoa base",3,"5- B,S,C,V,L"
135,Scharffen Berger,U.S.A.,2007,Blend,Nibby,62,18,"sweet, base cocoa",3,"5- B,S,C,V,L"
117,Scharffen Berger,U.S.A.,2007,Blend,"Las Islas, Carribean(DR/Jam/Tri)",72,18,strong smokey tobacco,3,"5- B,S,C,V,L"
170,Republica del Cacao (aka Confecta),Ecuador,2007,Ecuador,Los Rios,75,13,"vanilla, dark roast, spicy",3.75,"4- B,S,C,L"
147,Republica del Cacao (aka Confecta),Ecuador,2007,Ecuador,El Oro,67,13,"creamy, caramel, dairy",3.5,"4- B,S,C,L"
147,Republica del Cacao (aka Confecta),Ecuador,2007,Ecuador,Manabi,75,13,"cinamon, hazelnut, roasty",3,"4- B,S,C,L"
162,Pralus,France,2007,Sao Tome,Claudio Corallo w/ nibs,75,13,"large nibs, spicy, cocoa",4,"4- B,S,C,L"
141,Pierre Marcolini,Belgium,2007,Madagascar,"Sambirano, Ambanja, Madagascar",72,18,"tangy, floral, spicy, cocoa",4,"5- B,S,C,V,L"
111,Pierre Marcolini,Belgium,2007,Blend,"Cabosse, Venezuela, Java",70,18,"rich cocoa, tart citrus",4,"5- B,S,C,V,L"
129,Pierre Marcolini,Belgium,2007,Ecuador,"Los Rios, Puerto Romero, Equateur",72,18,"creamy, cocoa, grassy",3.75,"5- B,S,C,V,L"
166,Pierre Marcolini,Belgium,2007,Blend,"Fleur de Cacao, Venezuela/ Ghana",85,18,"cinamon, bitter aftertaste",3.5,"5- B,S,C,V,L"
196,Patric,U.S.A.,2007,Madagascar,Madagascar,70,6,"mild tart, wine, red fruit, long",4,"3- B,S,C"
175,Askinosie,U.S.A.,2007,Ecuador,San Jose del Tambo,70,2,"smooth, astringent, cocoa",3,"2- B,S"
141,Askinosie,U.S.A.,2007,Mexico,Xoconusco,75,2,"leather, black licorice, off",2.5,"2- B,S"
135,Neuhaus (Callebaut),Belgium,2007,Blend,Dark,73,18,"pastey, strong off flavor",1,"5- B,S,C,V,L"
135,Michel Cluizel,France,2007,Sao Tome,Vila Gracinda,67,15,"creamy, smoke, raspberry",3.5,"4- B,S,C,V"
117,Michel Cluizel,France,2007,Venezuela,"Carenero Superior, Concepcion",66,15,"cocoa, orange",3.5,"4- B,S,C,V"
184,Malagasy (Chocolaterie Robert),Madagascar,2007,Madagascar,Mora Mora 2006,73,13,"creamy, sublte grape notes",3.5,"4- B,S,C,L"
184,Malagasy (Chocolaterie Robert),Madagascar,2007,Madagascar,Sambirano 2006,75,13,"cardboard, tea-like",2.75,"4- B,S,C,L"
157,Lindt & Sprungli,Switzerland,2007,Blend,Excellence (US Version),85,15,"harsh burnt, mild cocoa, tang",3,"4- B,S,C,V"
166,Hachez,Germany,2007,Ecuador,Arriba,77,15,"buttery, floral, burnt",2.5,"4- B,S,C,V"
147,Guittard,U.S.A.,2007,Blend,Quetzalcoatl,72,18,"creamy,sandy,nutmeg, moss",3.5,"5- B,S,C,V,L"
123,Amedei,Italy,2007,Venezuela,Venezuela,70,15,"creamy, fruit, cocoa",3.75,"4- B,S,C,V"
170,Amedei,Italy,2007,Blend,Toscano Black,63,15,"fatty, dairy, caramel, cocoa",3.5,"4- B,S,C,V"
75,Amedei,Italy,2006,Blend,Toscano Black,66,15,"red wine, rich cocoa, long",3.75,"4- B,S,C,V"
56,Felchlin,Switzerland,2006,Bolivia,"Alto Beni, Cru Savage",68,18,"complex, raspberry, cocoa",4,"5- B,S,C,V,L"
48,Felchlin,Switzerland,2006,Ecuador,Arriba,72,18,"fatty, rich, spice, nutty",3.5,"5- B,S,C,V,L"
105,Felchlin,Switzerland,2006,Dominican Republic,Elvesia P.,74,18,"creamy, roasty, cocoa",3,"5- B,S,C,V,L"
48,Felchlin,Switzerland,2006,Venezuela,Maracaibo Clasificado,65,18,"creamy, floral, complex",3,"5- B,S,C,V,L"
48,Felchlin,Switzerland,2006,Madagascar,"Madagascar, Grand Cru",64,18,"basic cocoa, short length",3,"5- B,S,C,V,L"
105,Felchlin,Switzerland,2006,Blend,Supremo- SF,62,18,"malitol, cocoa",2,"5- B,S,C,V,L"
32,El Rey,Venezuela,2006,Venezuela,"Carenero Superior, Gran Saman",70,18,"gritty, chalky, earthy, sour",2.75,"5- B,S,C,V,L"
87,Domori,Italy,2006,Venezuela,Carenero Superior,70,2,"creamy, basic cocoa",3.5,"2- B,S"
87,Domori,Italy,2006,Peru,Apurimac,70,2,"floral, olive",3.25,"2- B,S"
87,Domori,Italy,2006,Venezuela,Sur del Lago Classificado,70,2,"long lasting, fruit",3,"2- B,S"
63,Dolfin (Belcolade),Belgium,2006,Blend,Noir,70,7,"acidic, astringent, unpleasant",1.5,"3- B,S,L"
81,Bonnat,France,2006,Venezuela,Chuao,75,6,"creamy, coconut, tang",4,"3- B,S,C"
48,Bonnat,France,2006,Venezuela,"Maracaibo, El Rosario",75,6,"creamy, fatty, floral",4,"3- B,S,C"
75,Bonnat,France,2006,Madagascar,Madagascar,75,6,"mellow, tart, coffee",3.75,"3- B,S,C"
32,Bonnat,France,2006,Venezuela,"Ocumare, Puerto Cabello",75,6,"sandy, creamy, berry",3.75,"3- B,S,C"
24,Bonnat,France,2006,Blend,"Carribean, Trinite",75,6,"spice, woodsy, long lasting",3.75,"3- B,S,C"
81,Bonnat,France,2006,Sri Lanka,Ceylan,75,6,"vegetal, dominant tobacco",3,"3- B,S,C"
63,Valrhona,France,2006,Blend,"Guanaja, South America",70,18,"subtle, smooth, earthy, long",3.75,"5- B,S,C,V,L"
75,Valrhona,France,2006,Madagascar,"Sambirano, Ampamakia 2005, Millot P.",64,18,"red berry, rich cocoa",3.5,"5- B,S,C,V,L"
75,Valrhona,France,2006,Venezuela,"Porcelana, Maracaibo, Palmira P. 2005",64,18,"modest, creamy, cocoa",3,"5- B,S,C,V,L"
